Time in s,Speed in km/h,Sampling time in s,Acceleration in m/s²,Altitude in m,Gradient angle in rad
2605.0,57.8,1.0,0.0,92.51101321585902,-0.05579451855208491
2606.0,57.8,1.0,0.0,91.62995594713657,-0.05579451855208491
2607.0,57.3,1.0,-0.1388888888888889,90.7488986784141,-0.05579451855208491
2608.0,56.2,1.0,-0.30555555555555397,89.86784140969162,-0.05579451855208491
2609.0,54.3,1.0,-0.5277777777777793,88.98678414096916,-0.05579451855208491
2610.0,50.8,1.0,-0.9722222222222222,88.10572687224669,-0.05579451855208491
2611.0,45.5,1.0,-1.4722222222222214,87.22466960352422,-0.05579451855208491
2612.0,40.2,1.0,-1.4722222222222214,86.34361233480176,-0.05579451855208491
2613.0,34.9,1.0,-1.4722222222222234,85.46255506607929,-0.05579451855208491
2614.0,29.6,1.0,-1.4722222222222214,84.58149779735683,-0.05579451855208491
2615.0,27.3,1.0,-0.6388888888888891,83.70044052863436,-0.05579451855208491
2616.0,29.3,1.0,0.5555555555555556,82.81938325991189,-0.05579451855208491
2617.0,32.9,1.0,0.9999999999999993,81.93832599118943,-0.05579451855208491
2618.0,35.6,1.0,0.7500000000000008,81.05726872246696,-0.05579451855208491
2619.0,36.7,1.0,0.30555555555555597,80.17621145374449,-0.05579451855208491
2620.0,37.6,1.0,0.2499999999999996,79.29515418502203,-0.05579451855208491
2621.0,39.4,1.0,0.4999999999999992,78.41409691629956,-0.05579451855208491
2622.0,42.5,1.0,0.8611111111111115,77.53303964757708,-0.05579451855208491
2623.0,46.5,1.0,1.1111111111111112,76.65198237885463,-0.05579451855208491
2624.0,50.2,1.0,1.0277777777777786,75.77092511013215,-0.05579451855208491
2625.0,52.8,1.0,0.7222222222222207,74.88986784140968,-0.05579451855208491
2626.0,54.3,1.0,0.41666666666666663,74.00881057268722,-0.05579451855208491
2627.0,54.9,1.0,0.16666666666666705,73.12775330396475,-0.05579451855208491
2628.0,54.9,1.0,0.0,72.2466960352423,-0.05579451855208491
2629.0,54.7,1.0,-0.05555555555555437,71.36563876651982,-0.05579451855208491
2630.0,54.1,1.0,-0.16666666666666705,70.48458149779735,-0.05579451855208491
2631.0,53.2,1.0,-0.2499999999999996,69.60352422907489,-0.05579451855208491
2632.0,52.1,1.0,-0.30555555555555597,68.72246696035242,-0.05579451855208491
2633.0,50.7,1.0,-0.3888888888888885,67.84140969162995,-0.05579451855208491
2634.0,49.1,1.0,-0.4444444444444448,66.96035242290749,-0.05579451855208491
2635.0,47.4,1.0,-0.472222222222223,66.07929515418502,-0.05579451855208491
2636.0,45.2,1.0,-0.6111111111111099,65.19823788546255,-0.05579451855208491
2637.0,41.8,1.0,-0.944444444444446,64.31718061674009,-0.05579451855208491
2638.0,36.5,1.0,-1.4722222222222214,63.43612334801762,-0.05579451855208491
2639.0,31.2,1.0,-1.4722222222222223,62.55506607929515,-0.05579451855208491
2640.0,27.6,1.0,-0.9999999999999993,61.67400881057269,-0.05579451855208491
2641.0,26.9,1.0,-0.19444444444444522,60.792951541850215,-0.05579451855208491
2642.0,27.3,1.0,0.1111111111111117,59.91189427312775,-0.05579451855208491
2643.0,27.5,1.0,0.05555555555555536,59.030837004405285,-0.05579451855208491
2644.0,27.4,1.0,-0.027777777777778172,58.14977973568282,-0.05579451855208491
2645.0,27.1,1.0,-0.08333333333333254,57.26872246696035,-0.05579451855208491
2646.0,26.7,1.0,-0.1111111111111117,56.38766519823788,-0.05579451855208491
2647.0,26.8,1.0,0.027777777777778172,55.50660792951542,-0.05579451855208491
2648.0,28.2,1.0,0.3888888888888885,54.625550660792946,-0.05579451855208491
2649.0,31.1,1.0,0.8055555555555561,53.74449339207048,-0.05579451855208491
2650.0,34.8,1.0,1.0277777777777766,52.863436123348016,-0.05579451855208491
2651.0,38.4,1.0,1.0000000000000004,51.98237885462555,-0.05579451855208491
2652.0,40.9,1.0,0.6944444444444444,51.10132158590308,-0.05579451855208491
2653.0,41.7,1.0,0.2222222222222234,50.220264317180614,-0.05579451855208491
2654.0,40.9,1.0,-0.2222222222222234,49.33920704845815,-0.05579451855208491
2655.0,38.3,1.0,-0.7222222222222227,48.45814977973568,-0.05579451855208491
2656.0,35.3,1.0,-0.8333333333333333,47.57709251101321,-0.05579451855208491
2657.0,34.3,1.0,-0.2777777777777778,46.69603524229075,-0.05579451855208491
2658.0,34.6,1.0,0.08333333333333452,45.81497797356828,-0.05579451855208491
2659.0,36.3,1.0,0.47222222222222104,44.93392070484581,-0.05579451855208491
2660.0,39.5,1.0,0.8888888888888896,44.052863436123346,-0.05579451855208491
2661.0,41.8,1.0,0.6388888888888881,43.17180616740088,-0.05579451855208491
2662.0,42.5,1.0,0.19444444444444522,42.290748898678416,-0.05579451855208491
2663.0,41.9,1.0,-0.16666666666666705,41.409691629955944,-0.05579451855208491
2664.0,40.1,1.0,-0.4999999999999992,40.52863436123348,-0.05579451855208491
2665.0,36.6,1.0,-0.9722222222222222,39.647577092511014,-0.05579451855208491
2666.0,31.3,1.0,-1.4722222222222223,38.76651982378854,-0.05579451855208491
2667.0,26.0,1.0,-1.4722222222222223,37.88546255506608,-0.05579451855208491
2668.0,20.6,1.0,-1.4999999999999996,37.00440528634361,-0.05579451855208491
2669.0,19.1,1.0,-0.41666666666666663,36.12334801762115,-0.05579451855208491
2670.0,19.7,1.0,0.16666666666666607,35.242290748898675,-0.05579451855208491
2671.0,21.1,1.0,0.38888888888888945,34.36123348017621,-0.05579451855208491
2672.0,22.0,1.0,0.2499999999999996,33.480176211453745,-0.05579451855208491
2673.0,22.1,1.0,0.027777777777778172,32.59911894273127,-0.05579451855208491
2674.0,21.4,1.0,-0.19444444444444522,31.71806167400881,-0.05579451855208491
2675.0,19.6,1.0,-0.4999999999999992,30.837004405286343,-0.05579451855208491
2676.0,18.3,1.0,-0.3611111111111113,29.955947136563875,-0.05579451855208491
2677.0,18.0,1.0,-0.08333333333333352,29.07488986784141,-0.05579451855208491
2678.0,18.3,1.0,0.08333333333333352,28.19383259911894,-0.05579451855208491
2679.0,18.5,1.0,0.05555555555555536,27.312775330396473,-0.05579451855208491
2680.0,17.9,1.0,-0.16666666666666705,26.431718061674008,-0.05579451855208491
2681.0,15.0,1.0,-0.8055555555555551,25.55066079295154,-0.05579451855208491
2682.0,9.9,1.0,-1.4166666666666665,24.669603524229075,-0.05579451855208491
2683.0,4.6,1.0,-1.4722222222222223,23.788546255506606,-0.05579451855208491
2684.0,1.2,1.0,-0.9444444444444443,22.90748898678414,-0.05579451855208491
2685.0,0.0,1.0,-0.3333333333333333,22.026431718061673,0.0
2686.0,0.0,1.0,0.0,21.145374449339208,0.0
2687.0,0.0,1.0,0.0,20.26431718061674,0.0
2688.0,0.0,1.0,0.0,19.38325991189427,0.0
2689.0,0.0,1.0,0.0,18.502202643171806,0.0
2690.0,0.0,1.0,0.0,17.621145374449338,0.0
2691.0,0.0,1.0,0.0,16.740088105726873,0.0
2692.0,0.0,1.0,0.0,15.859030837004404,0.0
2693.0,0.0,1.0,0.0,14.977973568281937,0.0
2694.0,0.0,1.0,0.0,14.09691629955947,0.0
2695.0,0.0,1.0,0.0,13.215859030837004,0.0
2696.0,0.0,1.0,0.0,12.334801762114537,0.0
2697.0,0.0,1.0,0.0,11.45374449339207,0.0
2698.0,0.0,1.0,0.0,10.572687224669604,0.0
2699.0,0.0,1.0,0.0,9.691629955947135,0.0
2700.0,0.0,1.0,0.0,8.810572687224669,0.0
2701.0,0.0,1.0,0.0,7.929515418502202,0.0
2702.0,0.0,1.0,0.0,7.048458149779735,0.0
2703.0,0.0,1.0,0.0,6.167400881057269,0.0
2704.0,0.0,1.0,0.0,5.286343612334802,0.0
2705.0,0.0,1.0,0.0,4.405286343612334,0.0
2706.0,0.0,1.0,0.0,3.5242290748898677,0.0
2707.0,0.0,1.0,0.0,2.643171806167401,0.0
2708.0,0.0,1.0,0.0,1.7621145374449338,0.0
2709.0,0.0,1.0,0.0,0.8810572687224669,0.0
2710.0,0.0,1.0,0.0,0.0,0.0
